2022-09-20 13:22:39.795604,1,48.61666,82.61636,1344.6051,47.01466,113.57483,1315.5431,52.08752,206.03754,1416.3912,36.789597,253.26997,1324.8915,48.359035,138.07874,1340.8438,28.592564,53.78221,1211.2637,28.592564,142.64119,1211.2637,28.592564,223.48706,1211.2637,28.592564,256.548,1211.2637,48.359035,138.07874,1340.8438,59.292763,141.4683,1466.6665,59.292763,214.85355,1466.6665,59.292763,281.62103,1466.6665,59.292763,308.8816,1466.6665,63.06932,252.71951,1319.0367,63.06932,374.07242,1319.0367,63.06932,488.22308,1319.0367,40.459183,268.77136,1379.8951,40.459183,384.77216,1379.8951,40.459183,493.88843,1379.8951
2022-09-20 13:22:39.831311,1,51.905365,79.65342,1354.3186,50.485542,109.32834,1322.5575,56.188843,200.04068,1422.322,43.530495,248.73067,1345.7614,52.01426,133.64287,1347.8992,29.025723,51.46589,1208.2845,29.025723,139.84341,1208.2845,29.025723,220.3041,1208.2845,29.025723,253.20634,1208.2845,52.01426,133.64287,1347.8992,60.8649,136.7915,1472.3141,60.8649,209.32031,1472.3141,60.8649,275.35202,1472.3141,60.8649,302.31946,1472.3141,69.201416,243.76204,1322.9352,69.201416,363.91736,1322.9352,69.201416,476.94153,1322.9352,6.524397,237.26003,1327.118,6.524397,357.03662,1327.118,6.524397,469.7046,1327.118
2022-09-20 13:22:39.853632,1,54.07648,75.25265,1358.2997,53.384117,105.23891,1330.5421,60.70897,192.26993,1445.5209,48.789635,237.0946,1361.0042,55.381058,128.96576,1360.0344,77.46101,67.26706,1241.9904,77.46101,152.5306,1241.9904,77.46101,230.19725,1241.9904,77.46101,261.95605,1241.9904,55.381058,128.96576,1360.0344,61.69168,134.49234,1476.3943,61.69168,206.21877,1476.3943,61.69168,271.55447,1476.3943,61.69168,298.2435,1476.3943,64.47324,252.74146,1368.4575,64.47324,368.01907,1368.4575,64.47324,476.45508,1368.4575,44.78366,251.6408,1417.6395,44.78366,362.9191,1417.6395,44.78366,467.59314,1417.6395
2022-09-20 13:22:39.884889,1,55.241333,68.73814,1361.3367,55.806488,99.326935,1339.5724,64.70625,183.18434,1473.3608,54.765213,224.6254,1386.6832,58.24428,122.29678,1373.7413,100.36903,85.357895,1288.2269,100.36903,166.84268,1288.2269,100.36903,241.09889,1288.2269,100.36903,271.46237,1288.2269,58.24428,122.29678,1373.7413,63.132725,132.05428,1480.3916,63.132725,202.96179,1480.3916,63.132725,267.57904,1480.3916,63.132725,293.97922,1480.3916,74.26575,234.45534,1391.4526,74.26575,346.90454,1391.4526,74.26575,452.68,1391.4526,49.08262,234.74887,1456.398,49.08262,342.18362,1456.398,49.08262,443.2422,1456.398
2022-09-20 13:22:39.916142,1,55.86132,62.49285,1365.1168,57.769093,93.49877,1348.9575,66.15052,176.69664,1483.2081,58.2511,217.69794,1404.3732,60.05661,116.20571,1383.1257,115.26538,116.973656,1404.3497,115.26538,191.03922,1404.3497,115.26538,258.55746,1404.3497,115.26538,286.16528,1404.3497,60.05661,116.20571,1383.1257,63.74032,129.46263,1483.3687,63.74032,199.58272,1483.3687,63.74032,263.50427,1483.3687,63.74032,289.62393,1483.3687,81.74483,220.55377,1405.2438,81.74483,330.93774,1405.2438,81.74483,434.77054,1405.2438,39.171326,224.73239,1439.1741,39.171326,332.51392,1439.1741,39.171326,433.8987,1439.1741
2022-09-20 13:22:39.957946,1,56.103928,57.262363,1369.195,59.285995,88.08547,1356.6414,65.89611,171.3219,1478.7777,60.657116,214.82071,1420.9357,61.093655,110.848015,1387.9912,116.80457,99.88952,1382.6931,116.80457,174.40411,1382.6931,116.80457,242.35048,1382.6931,116.80457,270.13293,1382.6931,61.093655,110.848015,1387.9912,64.56309,127.3407,1483.9607,64.56309,196.77032,1483.9607,64.56309,260.07993,1483.9607,64.56309,285.95248,1483.9607,85.40018,215.15022,1416.6346,85.40018,323.654,1416.6346,85.40018,425.71817,1416.6346,32.057682,217.8077,1408.1648,32.057682,326.9641,1408.1648,32.057682,429.64218,1408.1648
2022-09-20 13:22:39.989185,1,56.273045,52.535664,1374.4193,60.185616,82.63523,1361.3062,65.543945,165.82626,1474.5262,61.979984,210.41225,1431.7942,61.65068,105.381134,1390.4984,107.00263,69.56565,1325.0677,107.00263,146.5626,1325.0677,107.00263,216.78815,1325.0677,107.00263,245.50218,1325.0677,61.65068,105.381134,1390.4984,61.80876,121.36884,1484.1232,61.80876,190.11392,1484.1232,61.80876,252.8133,1484.1232,61.80876,278.4388,1484.1232,86.93953,209.68422,1419.71,86.93953,316.93097,1419.71,86.93953,417.81274,1419.71,29.924328,210.98024,1404.5289,29.924328,319.3862,1404.5289,29.924328,421.35834,1404.5289
2022-09-20 13:22:40.020438,1,52.310013,48.668507,1378.1522,60.605167,76.75939,1363.6896,65.121284,159.7697,1471.2102,62.055695,204.84924,1438.3562,61.83899,99.43822,1391.4727,105.46503,79.00651,1320.741,105.46503,156.2657,1320.741,105.46503,226.02806,1320.741,105.46503,254.55243,1320.741,61.83899,99.43822,1391.4727,57.04599,114.21993,1479.9524,15.566773,151.98157,1320.7997,20.564272,83.77821,1234.7084,21.648575,68.98008,1217.4901,86.02525,204.46152,1416.5884,86.02525,310.8949,1416.5884,86.02525,411.01154,1416.5884,28.773584,205.36458,1409.6509,28.773584,312.32175,1409.6509,28.773584,412.93115,1409.6509
2022-09-20 13:22:40.058230,1,46.84463,46.101486,1384.891,59.142334,70.210335,1365.18,64.88123,153.27425,1467.6855,61.799484,198.51907,1441.9886,60.710567,92.908714,1391.7417,97.20889,94.38512,1328.5839,79.83562,163.26224,1401.6592,79.83562,229.0109,1401.6592,79.83562,255.61649,1401.6592,60.710567,92.908714,1391.7417,32.92403,94.55628,1446.6991,17.687658,146.43938,1334.0026,20.760328,75.36118,1271.3864,22.091084,44.577667,1246.0555,84.86899,199.36464,1414.6997,84.86899,304.8686,1414.6997,84.86899,404.11096,1414.6997,27.93566,199.31075,1410.5645,27.93566,305.12396,1410.5645,27.93566,404.6573,1410.5645
2022-09-20 13:22:40.089471,1,41.85883,43.951904,1392.1625,56.03276,63.874878,1366.3367,64.94368,146.91815,1464.9802,61.904583,192.26588,1444.7273,58.47477,86.63268,1392.0234,92.978714,90.98319,1334.4668,85.5285,163.5934,1397.7922,85.5285,228.77994,1397.7922,85.5285,255.21043,1397.7922,58.47477,86.63268,1392.0234,15.500709,100.6543,1336.7902,16.75202,173.75945,1317.4805,18.75787,103.08331,1295.0227,19.590923,73.73046,1285.9191,84.83254,192.50519,1413.2546,84.83254,297.1381,1413.2546,84.83254,395.56116,1413.2546,28.742802,196.99316,1410.658,28.742802,301.81866,1410.658,28.742802,400.42288,1410.658
