action_label,head_x,head_y,head_z,neck_x,neck_y,neck_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,left_collar_x,left_collar_y,left_collar_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,left_hand_x,left_hand_y,left_hand_z,right_collar_x,right_collar_y,right_collar_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,head_diff_x,head_diff_y,head_diff_z,neck_diff_x,neck_diff_y,neck_diff_z,torso_diff_x,torso_diff_y,torso_diff_z,waist_diff_x,waist_diff_y,waist_diff_z,left_collar_diff_x,left_collar_diff_y,left_collar_diff_z,left_shoulder_diff_x,left_shoulder_diff_y,left_shoulder_diff_z,left_elbow_diff_x,left_elbow_diff_y,left_elbow_diff_z,left_wrist_diff_x,left_wrist_diff_y,left_wrist_diff_z,left_hand_diff_x,left_hand_diff_y,left_hand_diff_z,right_collar_diff_x,right_collar_diff_y,right_collar_diff_z,right_shoulder_diff_x,right_shoulder_diff_y,right_shoulder_diff_z,right_elbow_diff_x,right_elbow_diff_y,right_elbow_diff_z,right_wrist_diff_x,right_wrist_diff_y,right_wrist_diff_z,right_hand_diff_x,right_hand_diff_y,right_hand_diff_z,left_hip_diff_x,left_hip_diff_y,left_hip_diff_z,left_knee_diff_x,left_knee_diff_y,left_knee_diff_z,left_ankle_diff_x,left_ankle_diff_y,left_ankle_diff_z,right_hip_diff_x,right_hip_diff_y,right_hip_diff_z,right_knee_diff_x,right_knee_diff_y,right_knee_diff_z,right_ankle_diff_x,right_ankle_diff_y,right_ankle_diff_z
0,1.7050300000000789,0.5301200000000108,4.957599999999957,0.9559100000001308,0.047709999999995034,1.3246000000003733,0.0,0.0,0.0,1.6134200000001329,14.395309999999824,25.19270000000006,0.7201600000000781,0.03883000000016068,0.9921999999999116,0.6405800000002273,1.123519999999985,2.6424999999999272,7.411960000000022,6.439139999999952,8.711600000000317,46.19914000000023,65.60369000000003,177.5482999999997,55.12396000000018,78.12643999999997,214.0798000000009,0.7201600000000781,0.03883000000016068,0.9921999999999116,1.8360899999999845,2.9770500000000766,2.342800000000125,12.898599999999902,9.488930000000096,22.166299999999865,28.559310000000266,45.75415000000007,110.00470000000018,33.11897000000019,54.773240000000044,133.048,1.0162599999999884,1.273249999999905,2.3858999999999924,1.0162599999999884,1.3690900000000283,2.3858999999999924,1.0162599999999884,1.4696099999999888,2.3858999999999924,0.6955399999999372,2.9259799999999245,3.3659000000004653,0.6955399999999372,2.904220000000123,3.3659000000004653,0.6955399999999372,2.9708100000000286,3.3659000000004653,-7.652487058823527,-130.74806058823535,38.09998823529411,-5.54488235294117,-96.5150017647059,25.225776470588244,0.0,0.0,0.0,-3.0004323529411767,57.54884764705883,-87.91057058823532,-4.172006176470588,-72.6185594117647,18.89717941176471,45.790159411764705,-82.6498161764706,17.85136764705883,89.46997911764709,-147.61262735294116,-89.51996176470591,29.242112058823533,-187.36507999999995,-18.503341176470585,17.925657352941176,-194.85921129411764,-4.300023529411747,-4.172006176470588,-72.6185594117647,18.89717941176471,-54.69889470588238,-79.31783029411766,39.90082941176473,-106.19041352941179,-142.84170529411762,-44.73419411764705,-46.31585470588236,-188.55020882352946,5.226376470588254,-34.836621470588234,-197.31809702941177,15.218488235294123,28.606863823529412,43.15020941176472,-81.53414117647058,28.606863823529412,171.5456241176471,-81.53414117647058,28.606863823529412,292.32091411764713,-81.53414117647058,-33.28002676470588,45.50283588235294,-91.07784117647059,-33.28002676470588,174.81753176470588,-91.07784117647059,-33.28002676470588,296.45753117647064,-91.07784117647059
0,1.7089999999999463,0.26886999999993577,6.040199999999459,1.489530000000002,0.12010999999998262,0.48390000000040345,0.0,0.0,0.0,4.345219999999983,4.886730000000114,8.779800000000023,1.1204200000000242,0.09468000000006782,0.3625000000004093,1.040489999999977,1.0284700000000555,0.3172999999994772,7.980910000000108,6.429629999999889,13.785099999999375,38.76199000000025,64.27944000000008,99.93219999999906,46.31565000000006,75.90208999999999,119.65189999999848,1.1204200000000242,0.09468000000006782,0.3625000000004093,1.73963999999998,0.8142700000001071,0.4046999999993659,14.03290999999993,10.418840000000046,38.48720000000003,42.73485000000002,49.76053999999999,112.46330000000012,48.50099999999986,59.966735000000085,130.22820000000002,3.449700000000007,0.8267200000000798,2.2966999999998734,3.449700000000007,0.9255300000000375,2.2966999999998734,3.449700000000007,1.034599999999898,2.2966999999998734,2.294829999999905,0.9516300000001934,2.5822999999995773,2.294829999999905,1.1807600000001912,2.5822999999995773,2.294829999999905,1.4014300000001754,2.5822999999995773,-7.924458235294121,-130.57330911764703,39.95372941176471,-5.497594705882352,-96.50816647058822,25.08058823529412,0.0,0.0,0.0,-2.180745882352942,54.783617647058826,-83.12058823529412,-4.13632088235294,-72.61157588235294,18.78840882352941,45.78488852941176,-82.41387470588235,18.517958823529405,89.53984470588235,-147.5293855882353,-86.64683823529407,30.277197352941176,-187.70411250000004,-13.1511176470588,19.16363852941176,-195.25410455882354,1.5480294117647138,-4.13632088235294,-72.61157588235294,18.78840882352941,-54.65226235294118,-79.1954544117647,39.39760000000001,-105.40422117647059,-143.37166852941178,-39.8746,-48.852148529411764,-193.03258602941176,3.270970588235313,-37.950022647058816,-202.6109602352941,11.900082352941187,29.432545882352937,43.29557617647058,-81.40047058823524,29.432545882352937,171.65748588235292,-81.40047058823524,29.432545882352937,292.40125558823524,-81.40047058823524,-33.08293029411764,45.905272941176484,-91.67389705882351,-33.08293029411764,175.25679000000005,-91.67389705882351,-33.08293029411764,296.9314129411765,-91.67389705882351
0,0.9527099999999109,0.061379999999957136,2.001899999999523,0.8549700000000371,0.07480999999995674,0.07070000000044274,0.0,0.0,0.0,1.1198800000000233,1.36850000000004,1.4591999999997824,0.6433599999999728,0.05617999999992662,0.052500000000691216,1.114909999999952,0.17280000000005202,0.09240000000022519,8.346250000000055,6.5530700000000195,18.407599999999547,43.5106100000001,67.95521000000005,114.16099999999938,51.71311000000003,80.73731399999988,136.67649999999958,0.6433599999999728,0.05617999999992662,0.052500000000691216,0.8531600000001447,0.570080000000047,1.5267999999998665,11.370659999999816,7.369269999999943,18.401000000000522,30.00006000000002,47.33623,91.67110000000002,34.64390000000006,57.02885000000009,108.8394000000003,0.9271699999999896,0.966760000000022,3.907099999999673,0.9271699999999896,1.2923700000000053,3.907099999999673,0.9271699999999896,1.6036699999997381,3.907099999999673,0.8859100000001092,0.6533100000000331,2.9228000000002794,0.8859100000001092,0.8358700000001136,2.9228000000002794,0.8859100000001092,1.0596499999999196,2.9228000000002794,-10.224075882352937,-130.8794711764706,32.07996764705884,-7.580231176470587,-96.33889705882353,24.700805882352952,0.0,0.0,0.0,-5.613497647058824,60.176685882352956,-91.65314999999998,-5.702897352941174,-72.47942411764704,18.503923529411765,43.99382205882354,-83.04859441176471,18.262188235294122,87.67115205882354,-148.0835597058824,-88.44378235294116,26.35108147058824,-188.81653323529406,-14.639417647058808,14.851731764705889,-196.46535147058822,0.12146764705883417,-5.702897352941174,-72.47942411764704,18.503923529411765,-56.64748470588235,-78.73095911764706,39.6639617647059,-104.87270999999998,-144.68456794117645,-34.287626470588215,-45.68828058823529,-192.68246705882348,13.807894117647065,-34.32812911764707,-201.9132853235294,23.42698823529413,27.240815000000005,43.182532058823526,-81.55694999999996,27.240815000000005,171.52151617647064,-81.55694999999996,27.240815000000005,292.24372705882354,-81.55694999999996,-35.10449411764707,45.84878441176471,-91.05067352941172,-35.10449411764707,175.10142970588237,-91.05067352941172,-35.10449411764707,296.6830741176471,-91.05067352941172
0,2.8761500000000524,0.19238000000004263,5.079499999999825,2.5748799999999505,0.18469000000001756,1.2805000000007567,0.0,0.0,0.0,4.060079999999971,4.591250000000002,7.727400000000216,1.9372899999999618,0.15015000000008172,0.959500000000844,2.5191299999999615,3.4629699999997854,4.410600000000386,10.859219999999937,9.664149999999978,19.72350000000074,30.77977999999996,40.09549000000004,97.29969999999935,36.60147999999987,47.79469000000006,117.82379999999898,1.9372899999999618,0.15015000000008172,0.959500000000844,3.2239700000000084,4.84646999999984,3.1565999999997985,15.659479999999746,14.788630000000069,30.307500000000346,37.48568000000006,31.007389999999987,82.26290000000017,41.755889999999965,36.592434999999824,96.87130000000047,2.4320500000000607,1.2828900000001795,1.428400000000238,2.4320500000000607,1.3083600000001638,1.428400000000238,2.4320500000000607,1.3325600000002282,1.428400000000238,2.4620600000000934,1.9742300000002047,8.121499999999969,2.4620600000000934,2.7036899999999378,8.121499999999969,2.4620600000000934,3.399840000000097,8.121499999999969,-9.565287647058817,-130.8519567647059,33.052823529411754,-7.079708235294116,-96.362095,24.700655882352923,0.0,0.0,0.0,-4.818181176470582,59.851383823529424,-91.18702352941179,-5.326337647058824,-72.49682558823531,18.503797058823487,44.383916176470564,-82.37666558823533,17.95522352941175,84.13733323529414,-150.2060388235294,-81.01820294117651,29.464722058823533,-198.14387920588234,-22.04959705882355,19.092966176470583,-207.2708552941177,-10.255861764705902,-5.326337647058824,-72.49682558823531,18.503797058823487,-56.06607205882352,-78.01128176470588,38.43125882352939,-105.96669499999997,-142.45742794117646,-37.05911176470592,-53.1261305882353,-196.76011058823534,-4.902770588235332,-42.8495355882353,-207.33893658823536,1.5284941176470483,27.72291941176471,43.12824882352942,-82.25879117647061,27.72291941176471,171.5124867647059,-82.25879117647061,27.72291941176471,292.27725499999997,-82.25879117647061,-34.55891970588235,46.20550411764706,-91.5448970588235,-34.55891970588235,175.48404147058818,-91.5448970588235,-34.55891970588235,297.0900214705883,-91.5448970588235
0,0.8448500000001218,0.1458900000000085,5.832000000000107,0.7335000000000491,0.10872999999998001,3.2842000000000553,0.0,0.0,0.0,1.8968399999999406,9.662730000000124,22.649100000000544,0.5512400000000071,0.12321000000000026,2.4601000000000113,1.0866499999999633,0.5125099999999065,3.309400000000096,8.076120000000003,8.418159999999915,36.15610000000015,35.09005999999988,102.46130799999997,85.01559999999904,42.09279999999973,120.63875999999999,106.3496999999993,0.5512400000000071,0.12321000000000026,2.4601000000000113,0.8876900000001058,1.5522900000000277,3.8949999999997544,15.538520000000176,11.64989999999986,58.87030000000004,47.60034000000013,66.3702299999999,114.47230000000036,56.23279000000005,79.02431999999988,140.75210000000175,1.446799999999996,6.829079999999976,4.011000000000195,1.446799999999996,6.9105699999998365,4.011000000000195,1.446799999999996,6.987410000000182,4.011000000000195,1.293449999999865,4.213500000000124,7.764499999999316,1.293449999999865,4.7703100000001655,7.764499999999316,1.293449999999865,5.392710000000193,7.764499999999316,-6.6881326470588265,-130.71802029411768,39.7471294117647,-4.458972647058836,-96.54953647058824,26.29896176470593,0.0,0.0,0.0,-1.2456470588235287,57.909677647058814,-85.8253911764706,-3.355570588235296,-72.65788852941176,19.701108823529385,46.55639264705883,-82.51942382352944,21.49969705882351,88.20387911764706,-148.88001088235293,-81.24078823529413,31.097442647058816,-187.29261917647062,-16.227197058823542,20.334033823529417,-194.6520637058823,-3.224470588235316,-3.355570588235296,-72.65788852941176,19.701108823529385,-53.51691058823529,-79.49416764705882,39.40599705882352,-103.79329294117646,-143.8442029411765,-30.95407058823533,-46.96314529411762,-192.8027248823529,19.08123529411764,-36.103038529411755,-202.25433632352937,29.088297058823535,29.63649705882354,42.95019705882354,-80.84120882352941,29.63649705882354,171.2924417647058,-80.84120882352941,29.63649705882354,292.0177197058823,-80.84120882352941,-31.983069411764706,45.75327705882352,-89.35169705882356,-31.983069411764706,174.9142785294118,-89.35169705882356,-31.983069411764706,296.4097041176471,-89.35169705882356
0,1.0740399999999113,0.27644000000003643,5.1810999999997875,0.4482199999999352,0.16353000000006546,6.298399999999447,0.0,0.0,0.0,0.7426299999999628,8.742459999999994,21.512199999999666,0.3344599999999218,0.2025800000000686,4.718299999999317,0.37816999999989775,0.7947999999999809,5.781399999999621,26.094150000000184,18.602479999999957,79.05039999999963,46.33311999999978,99.27013999999988,166.73580000000015,61.879680000000064,136.27652999999998,195.65769999999907,0.3344599999999218,0.2025800000000686,4.718299999999317,1.2990800000000604,4.132839999999959,5.938699999999471,13.592870000000033,12.09665000000004,35.339699999999766,18.18404000000004,66.35158999999987,166.7442000000001,22.404230000000098,77.28473999999994,199.93520000000012,6.742599999999982,15.938359999999875,8.221099999999751,6.742599999999982,15.807339999999954,8.221099999999751,6.742599999999982,15.686679999999967,8.221099999999751,7.761229999999955,6.592219999999827,11.684599999999591,7.761229999999955,6.380110000000002,11.684599999999591,7.761229999999955,6.268100000000061,11.684599999999591,-6.295830294117652,-130.77731529411764,40.63822352941173,-4.497037058823533,-96.56579470588237,27.463326470588246,0.0,0.0,0.0,-1.506085882352942,58.60937558823531,-81.66759411764707,-3.384885882352941,-72.6847994117647,20.573361764705872,46.686719705882375,-82.10364794117646,22.016285294117644,88.17652647058821,-149.38580264705882,-72.16795294117647,21.706200588235298,-122.63539029411764,6.802473529411761,0.7432911764705904,-114.00693058823528,33.32999705882351,-3.384885882352941,-72.6847994117647,20.573361764705872,-53.04733647058824,-77.31029735294115,40.430211764705874,-106.29655794117645,-139.5284779411765,-35.69795294117647,-33.348129117647055,-142.45242029411767,55.47962352941175,-19.823115588235297,-142.99502058823532,73.7151264705882,30.077358823529412,45.669907647058814,-80.61026764705883,30.077358823529412,174.08334058823527,-80.61026764705883,30.077358823529412,294.875575,-80.61026764705883,-32.90504117647059,47.464993529411764,-90.58363529411766,-32.90504117647059,176.83972088235294,-90.58363529411766,-32.90504117647059,298.53619000000003,-90.58363529411766
0,0.06954999999993561,0.05711000000010813,1.8935000000005857,0.09714999999999918,0.05890999999994051,2.480099999999993,0.0,0.0,0.0,0.5649400000000355,9.73687000000001,27.88779999999997,0.07177999999998974,0.06412999999997737,1.8579000000001997,0.7880999999998721,4.348050000000001,1.8837000000005446,15.41074999999995,10.198380000000014,25.144999999999527,70.9147799999999,90.29941999999997,173.79420000000005,96.57331999999997,108.12754000000007,228.72440000000051,0.07177999999998974,0.06412999999997737,1.8579000000001997,1.228419999999943,4.887249999999938,2.735099999999875,29.893230000000074,18.47989999999993,29.947800000000143,82.41399000000001,77.87681,214.9865000000002,96.68361000000002,91.77833199999992,259.1205000000007,0.5902900000000955,9.039250000000095,3.0179999999998017,0.5902900000000955,9.279340000000104,3.0179999999998017,0.5902900000000955,9.567910000000097,3.0179999999998017,1.2117900000000645,10.592640000000017,5.7413000000001375,1.2117900000000645,10.86850000000004,5.7413000000001375,1.2117900000000645,11.200900000000047,5.7413000000001375,-5.751352352941173,-131.0069329411765,45.41457941176472,-4.271645882352939,-96.69820882352944,33.556455882352935,0.0,0.0,0.0,-1.5142264705882302,60.11460970588236,-82.4113382352941,-3.218656176470581,-72.86144558823528,25.137858823529413,46.99150500000002,-83.33279705882357,27.185702941176466,79.42966441176472,-156.8919011764706,-47.736350000000016,32.69825941176472,-208.6624944117647,-32.03389705882353,20.565683529411764,-219.61986414705885,-24.83360588235294,-3.218656176470581,-72.86144558823528,25.137858823529413,-53.27762147058824,-79.21150088235295,46.38644705882354,-98.1264744117647,-147.33777058823526,-13.389176470588248,-53.460504117647055,-202.86504000000002,-9.958032352941173,-44.66029882352941,-214.0519897647059,-9.27180882352942,29.053301176470587,43.60209617647059,-77.33429411764709,29.053301176470587,172.23081411764707,-77.33429411764709,29.053301176470587,293.2255570588235,-77.33429411764709,-31.8024894117647,46.578125588235295,-83.87704411764707,-31.8024894117647,175.83796588235296,-83.87704411764707,-31.8024894117647,297.42638470588236,-83.87704411764707
0,0.5005600000000072,0.00958999999994603,0.49860000000035143,0.5038400000000252,0.017209999999920456,0.5084000000001652,0.0,0.0,0.0,1.5282699999999068,5.554270000000031,10.267800000000307,0.3798800000000142,0.015599999999892589,0.3809000000010201,0.3081399999999803,1.860430000000008,0.4965000000004238,21.247429999999838,17.126260000000116,34.96329999999921,69.49319000000003,40.01953999999998,84.01150000000052,82.11866000000015,45.250757999999735,100.9068999999995,0.3798800000000142,0.015599999999892589,0.3809000000010201,0.5383700000000147,1.0354600000000005,0.5319000000004053,8.913270000000011,10.739029999999929,21.364900000000716,70.66081999999989,29.621352000000144,77.57620000000043,84.71070999999992,34.891082000000154,92.44430000000034,6.655489999999929,7.517409999999927,8.673799999999801,6.655489999999929,7.971560000000011,8.673799999999801,6.655489999999929,8.458099999999888,8.673799999999801,6.973800000000068,6.6163199999999165,14.44360000000006,6.973800000000068,7.97084000000001,14.44360000000006,6.973800000000068,9.244989999999973,14.44360000000006,-5.513858529411764,-131.01416176470588,45.76240294117648,-4.020029117647052,-96.7038561764706,34.03441764705886,0.0,0.0,0.0,-2.4124805882352955,57.92027823529412,-75.53338529411768,-3.0293064705882387,-72.87168352941177,25.4959088235294,46.929283529411755,-82.48827235294118,27.38889411764704,95.23212176470588,-146.2470267647059,-49.467461764705895,137.83493176470586,-217.71656817647062,-157.83051764705877,147.26694999999998,-233.5068081470588,-179.50312058823536,-3.0293064705882387,-72.87168352941177,25.4959088235294,-53.04593088235294,-79.52580558823529,47.01129411764703,-114.78466735294116,-133.54958647058822,-0.9908823529411714,-153.1699730882353,-204.3701051470588,-87.49398823529411,-161.49179279411766,-219.64407191176474,-104.79461470588231,29.394843823529413,47.71575323529412,-81.3043588235294,29.394843823529413,176.74889176470586,-81.3043588235294,29.394843823529413,298.1240452941176,-81.3043588235294,-33.96919676470589,51.01017382352941,-89.12173529411768,-33.96919676470589,180.80415558823526,-89.12173529411768,-33.96919676470589,302.89499088235294,-89.12173529411768
0,0.15304999999995061,0.009780000000148448,1.2188999999998487,0.15359999999998308,0.02605000000005475,0.9864999999999782,0.0,0.0,0.0,0.1652699999999072,0.6074199999999337,2.880500000000211,0.11527999999998428,0.032120000000048776,0.7390000000000327,0.2784499999999639,0.4418999999999471,0.9699999999997999,1.93589999999989,1.7871999999998422,6.8985000000004675,8.869070000000136,9.364793999999932,12.482700000000023,11.20350000000002,11.509667999999891,15.20260000000053,0.11527999999998428,0.032120000000048776,0.7390000000000327,0.48389999999989186,1.4728199999999845,0.9410000000000309,1.2496599999999205,0.7675299999999368,3.1711999999997715,6.62450800000002,5.969690000000071,7.913300000000618,8.120090000000147,7.334648000000016,10.011200000000827,1.736789999999985,0.5792599999999197,2.3965000000002874,1.736789999999985,0.7656300000001011,2.3965000000002874,1.736789999999985,0.9631499999998141,2.3965000000002874,1.8410900000000368,4.132219999999961,3.946300000000292,1.8410900000000368,4.131859999999904,3.946300000000292,1.8410900000000368,4.2397500000001855,3.946300000000292,-5.0874223529411795,-131.01833941176469,46.03470588235294,-3.59228823529411,-96.72344499999998,34.0915764705883,0.0,0.0,0.0,-2.963757647058832,55.60951647058824,-77.19383823529408,-2.706997941176476,-72.88717176470588,25.538732352941185,47.3449494117647,-81.08425852941177,27.44413823529413,102.23078352941174,-139.14195999999998,-58.9922,155.11066588235298,-205.4105252352941,-164.87494117647054,166.77862911764709,-220.03297641176468,-186.0514911764706,-2.706997941176476,-72.88717176470588,25.538732352941185,-52.339582647058826,-77.65879735294115,47.000100000000025,-115.54586264705881,-129.89891117647062,1.9668264705882366,-172.84596752941178,-192.5685791176471,-85.78190294117644,-185.22583832352942,-206.1079579411764,-103.33165294117646,34.29525676470588,49.31841882352942,-87.93769705882352,34.29525676470588,179.00084911764702,-87.93769705882352,34.29525676470588,300.9867579411765,-87.93769705882352,-40.009387058823535,53.14357735294117,-100.58437647058821,-40.009387058823535,184.07185911764714,-100.58437647058821,-40.009387058823535,307.22968999999995,-100.58437647058821
0,0.29446000000001504,0.313069999999982,5.3163999999999305,0.18671000000000504,0.02500999999989517,0.8214000000000397,0.0,0.0,0.0,0.3277699999999868,0.12520000000000664,4.248499999999922,0.14039000000002488,0.029299999999892634,0.6151000000002114,0.18088000000000193,0.23027000000001863,0.9446000000002641,9.168939999999907,8.553550000000115,18.32780000000048,51.02678000000003,22.796056000000135,15.738399999999956,60.85810000000009,26.568436999999847,20.41979999999944,0.14039000000002488,0.029299999999892634,0.6151000000002114,0.4545400000000086,0.2007100000001003,3.6495999999997366,1.4906500000000733,1.5089799999999798,7.226100000000088,33.10158199999981,15.836829999999935,35.07140000000004,40.39519499999986,19.161601999999817,41.47869999999989,0.2986700000000724,0.318390000000079,3.507799999999861,0.2986700000000724,0.5438800000000015,3.507799999999861,0.2986700000000724,0.7699699999998302,3.507799999999861,0.6517099999997811,0.5092599999999265,5.85980000000086,0.6517099999997811,0.7807200000000307,5.85980000000086,0.6517099999997811,1.205000000000041,5.85980000000086,-4.999471176470594,-130.97518323529417,47.819955882352915,-3.5156694117646974,-96.74238000000001,35.01107647058828,0.0,0.0,0.0,-2.8758191176470604,55.62938617647058,-76.32283235294119,-2.6496861764705937,-72.91309705882354,26.22754411764704,47.47192558823529,-80.87020294117647,28.379449999999974,101.4299176470588,-139.62820470588235,-58.78020294117647,147.70850411764707,-206.9083987058824,-165.68802941176477,157.91799999999995,-221.7762752352941,-187.06959705882358,-2.6496861764705937,-72.91309705882354,26.22754411764704,-52.171483235294126,-77.20375323529412,48.27524705882353,-115.61216470588236,-129.39223794117646,-1.189176470588256,-168.72281408823528,-192.5833624705882,-90.93434411764711,-180.21730282352942,-206.26588020588235,-108.88336176470591,34.87168823529412,49.17251352941177,-86.71094411764707,34.87168823529412,178.82495352941174,-86.71094411764707,34.87168823529412,300.7826505882353,-86.71094411764707,-40.578880000000005,52.30034235294117,-98.82726470588237,-40.578880000000005,183.14541088235293,-98.82726470588237,-40.578880000000005,306.22496,-98.82726470588237
0,1.6369499999998993,2.70632999999998,41.03530000000046,0.917069999999967,0.05638999999996486,2.105400000000145,0.0,0.0,0.0,1.6535299999999324,8.246199999999988,24.5283000000004,0.6921899999999255,0.06445999999988317,1.576899999999796,0.8709300000001008,0.11192999999988729,4.396900000000642,51.2244,34.18476000000001,112.77330000000029,201.72756999999967,277.04359999999997,501.4418000000003,248.3235899999999,368.976087,684.5587999999996,0.6921899999999255,0.06445999999988317,1.576899999999796,1.1147400000000118,0.16557000000014455,2.758399999999938,50.31654999999992,58.218040000000116,166.4140999999995,213.56368,169.5232060000001,486.54540000000065,251.7653500000001,204.5031740000001,587.1198000000002,1.2959099999999353,16.530699999999854,7.521300000000338,51.49301000000003,48.708720000000085,371.54818,51.49301000000003,76.28061000000008,371.54818,1.5354699999998331,10.89512000000002,9.426099999999906,1.5354699999998331,11.219959999999958,9.426099999999906,1.5354699999998331,11.531949999999995,9.426099999999906,-5.127687941176472,-130.69168588235297,52.29079117647057,-3.629053235294111,-96.75903294117644,36.35285588235297,0.0,0.0,0.0,-2.811048529411763,57.826341764705894,-76.33988529411766,-2.735802352941181,-72.94266882352942,27.23269705882352,47.38786264705883,-80.72724029411766,28.547323529411756,92.32589970588235,-146.18875235294118,-60.923205882352946,50.10298176470589,-169.19275761764706,-45.386008823529444,37.297907647058814,-171.9553653529412,-38.15815,-2.735802352941181,-72.94266882352942,27.23269705882352,-52.198953823529415,-77.0731682352941,50.90394999999998,-115.97116588235295,-128.97423323529412,-17.894323529411775,-80.86545264705883,-173.4692470882353,40.75822352941174,-74.52985176470588,-182.31431314705884,52.48872941176467,34.92361529411765,48.26193205882353,-82.3887735294118,24.433793823529427,178.20369558823526,-220.26344617647058,24.433793823529427,316.31990617647045,-220.26344617647058,-40.08374382352941,51.38565529411764,-94.34237941176472,-40.08374382352941,181.9181658823529,-94.34237941176472,-40.08374382352941,304.70371823529405,-94.34237941176472
0,1.4502200000001153,7.851109999999949,27.046699999999646,0.8041599999999676,5.094420000000014,16.639400000000023,0.0,0.0,0.0,1.0313899999999876,4.278859999999952,15.087600000000066,0.6405699999999115,5.142799999999994,12.701000000000022,2.458020000000033,13.403230000000008,23.583099999999604,99.36079999999998,170.78582000000003,159.2231999999999,141.95481000000007,248.96637999999984,239.09340000000043,163.81800000000015,270.12187999999986,271.00869999999986,0.6405699999999115,5.142799999999994,12.701000000000022,2.860519999999923,12.46921999999995,21.971199999999953,62.89727000000005,141.52383999999986,55.63740000000075,115.15509400000005,211.16468999999995,211.31229999999982,133.14855600000007,227.89211999999998,246.10929999999962,4.732439999999883,22.24970000000002,19.389899999999898,132.16775999999982,48.89848000000006,413.8635000000005,132.16775999999982,69.95354999999995,413.8635000000005,5.2938800000000015,15.079719999999895,18.48249999999939,5.2938800000000015,14.825779999999952,18.48249999999939,5.2938800000000015,14.81528999999989,18.48249999999939,-5.669849117647056,-129.95721235294118,44.799297058823534,-3.744003823529412,-95.75474264705882,33.84201470588235,0.0,0.0,0.0,-1.8661958823529403,57.26586264705881,-69.45857941176467,-2.8145620588235296,-71.968715,25.296211764705905,47.04523529411765,-78.3659255882353,24.486897058823534,105.54392323529413,-107.07510470588235,-70.30458823529409,141.10471499999997,-167.24528573529412,-206.05572058823526,149.05937205882356,-180.86237373529414,-233.2059558823529,-2.8145620588235296,-71.968715,25.296211764705905,-52.04994882352941,-74.44365147058822,46.27284705882353,-124.30056235294117,-89.547575,-7.939373529411749,-173.1376191470588,-145.1023544117647,-131.97813235294115,-183.96085485294114,-157.40567235294117,-156.78588529411763,34.43821029411765,54.21673117647059,-88.30770294117649,17.12667088235294,185.78390588235294,-336.3400367647059,17.12667088235294,337.2391091176471,-336.3400367647059,-38.63173999999999,56.17325470588236,-100.7136705882353,-38.63173999999999,186.85735441176467,-100.7136705882353,-38.63173999999999,309.7854817647059,-100.7136705882353
0,13.455490000000054,12.617719999999991,85.85079999999994,13.45673000000005,8.237639999999999,70.4661000000001,0.0,0.0,0.0,10.149239999999963,4.149410000000046,14.360899999999901,9.966070000000059,7.434230000000014,52.194000000000415,15.250829999999894,14.937470000000019,87.31930000000011,36.549929999999904,95.35694000000007,82.19078000000036,22.93692999999996,166.5999999999999,93.57458999999972,24.80558000000019,192.34111999999993,100.66350000000034,9.966070000000059,7.434230000000014,52.194000000000415,14.158349999999984,13.903659999999945,60.3682000000008,61.19638000000003,53.039469999999994,90.22474999999952,76.86835999999994,157.86541999999974,116.92034999999964,83.10912999999991,189.47843999999992,122.8028399999996,17.348610000000065,13.416940000000068,47.54650000000038,108.44708999999983,210.10746000000023,422.19709999999975,535.64681,386.20461999999975,1012.12612,10.87358999999995,13.315609999999538,64.33749999999964,10.87358999999995,18.207310000000064,64.33749999999964,10.87358999999995,23.089929999999697,64.33749999999964,-4.33275470588236,-148.01412470588235,-47.443629411764704,0.6838364705882327,-107.55669588235294,-37.19327058823529,0.0,0.0,0.0,-3.1641726470588245,66.342155,-28.552726470588233,0.5074429411764674,-79.43674999999999,-27.67795294117646,59.241533823529416,-74.96534588235293,-48.59675000000001,86.19843411764704,5.544818529411769,-215.38815588235298,92.21817911764707,67.36998176470588,-434.1912173529412,93.87112705882353,84.24497529411767,-477.95183147058833,0.5074429411764674,-79.43674999999999,-27.67795294117646,-54.95509117647059,-73.9242055882353,-20.043194117647076,-86.87147617647058,10.739648823529414,-176.91629647058826,-101.64356852941177,65.16307647058822,-393.0930114705883,-105.61008676470588,79.8041491176471,-436.32834441176465,30.560909117647043,88.53857852941174,-60.12365000000002,51.80018647058823,97.24410235294114,-354.4276417647059,154.60735558823527,198.67075235294115,-586.5716126470588,-40.260007941176475,83.95968499999998,-38.23382352941178,-40.260007941176475,225.79990735294118,-38.23382352941178,-40.260007941176475,359.22206235294124,-38.23382352941178
